Source,Species,Date,Month,Year,Tag,FL,STL,PCL,Wgt,Sex,Umb.Scar,Clasp.length,Clasp.calc,MOD,Yolky.ova,Uter.stage,Emb,EmbTL,Embryo,Sex.Ratio.M.F,PCL.Vert,Lat,Long,LatDeg,LatMin,LonDeg,LonMin,Depth,Depth 1,Depth 2,Reader1,Reader2,AgeAgree,Decision,Readability,Edge Analysis,MIR,MIR Note
QLD,ABT,8/10/2013,11,2009,R0942,110.4,136.4,,,M,n,85,y,,,,,,FALSE,,,-19.2255,146.9875,,0,,0,,4,5,,,,,,,,
QLD,ABT,7/12/2013,1,2008,S0152,,62,,,,p,,,,,,,,FALSE,,,19.29218,146.9286,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,0,2008,S0154,48.2,61.5,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,0,2008,S0159,47,60.69418975,,,M,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,4/04/2013,5,2009,U267,89.7,111.9777039,,7.75,M,,49,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,4/04/2013,5,2009,U283,88.8,110.8967867,,8.45,M,,56,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8448,47,60,,,M,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8450,49,63,,,M,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8451,46.5,60,,,M,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,0,2008,U8454,49.5,64,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,0,2008,U8455,45,58.5,,,M,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,0,2008,U8458,49.5,63.5,,,F,n,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,0,2008,U8459,47,60,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8462,47,59,,,M,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8463,44,57,,,F,n,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,0,2008,U8464,46,60,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8465,,60,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8467,47.5,61,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8468,49,62,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8470,47,61,,,M,n,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8471,47,60,,,M,,20,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8472,49,62,,,M,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8474,46.5,60.5,,,F,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8475,49.5,62.5,,,F,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8476,47.5,60,,,M,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8477,46,59,,,M,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8481,46,59.5,,,M,y,20,n,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,19/12/2013,1,2008,U8482,48,62.5,,,M,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,19/12/2013,1,2008,U8483,51.5,65,,,M,,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,23/06/2004,6,2004,CB001,64.1,74,,2.76,M,n,17,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/08/2004,8,2004,CB002,65.9,80.9,,2.99,M,n,20,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/08/2004,8,2004,CB003,63.2,76.1,,2.6,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,22/10/2004,10,2004,CB004,86.6,109,,7.67,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,22/10/2004,10,2004,CB005,69,87.5,,3.1,M,n,25,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,8/10/2004,10,2004,CB006,87.6,108,,7.68,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,22/10/2004,10,2004,CB007,73.1,91.4,,5.2,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,22/10/2004,10,2004,CB008,73.7,90,,4.45,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,22/10/2004,10,2004,CB009,69.5,87.2,,4.23,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/11/2004,11,2004,CB010,71.7,87.3,,3.71,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/11/2004,11,2004,CB011,70.6,87.6,,3.82,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/11/2004,11,2004,CB012,92.5,114.7,,9.78,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/11/2004,11,2004,CB013,70.4,88.2,,3.81,M,n,21.7,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/11/2004,11,2004,CB014,59.7,72.9,,2.57,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,11/11/2004,11,2004,CB015,106.6,125.7,,13.6,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,11/11/2004,11,2004,CB016,59.1,73,,2.48,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/11/2004,11,2004,CB017,75.7,93.2,,4.35,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/11/2004,11,2004,CB018,62.3,77.4,,2.53,M,n,20,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/11/2004,11,2004,CB019,68.9,86,,3.72,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/11/2004,11,2004,CB020,75.6,94,,4.88,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/11/2004,11,2004,CB021,72.1,91,,3.96,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/11/2004,11,2004,CB022,79.3,100.7,,6.26,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/11/2004,11,2004,CB023,70.4,86.4,,3.75,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/11/2004,11,2004,CB024,69,86,,4,M,n,21.4,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/08/2004,8,2004,CB025,62.8,80.2,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,22/11/2004,11,2004,CB026,72.1,90.2,,4.18,M,n,22.4,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,6/12/2004,12,2004,CB027,50.5,70,,2.15,M,y,14.1,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,6/12/2004,12,2004,CB028,57.2,71.9,,2.12,M,y,17,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,6/12/2004,12,2004,CB029,61.5,74.1,,2.57,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,6/12/2004,12,2004,CB030,55.4,67.4,,2.02,M,y,16.2,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,15/12/2004,12,2004,CB031,59.8,72.5,,2.17,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,15/12/2004,12,2004,CB032,75.6,91,,4.71,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,26/12/2004,12,2004,CB033,63,78.3,,2.84,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,26/12/2004,12,2004,CB034,58.6,71.7,,2.19,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,26/12/2004,12,2004,CB035,68.4,85.1,,3.92,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,26/12/2004,12,2004,CB036,56.7,69.9,,1.56,M,y,17.5,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,26/12/2004,12,2004,CB037,55.6,66.1,,1.96,M,y,17,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,26/12/2004,12,2004,CB038,59.4,72.8,,2.41,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/12/2004,12,2004,CB039,62.7,77.3,,3.06,M,y,20.5,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,5/02/2005,2,2005,CB040,61.7,75,,2.75,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/04/2005,4,2005,CB041,63.5,77.5,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/12/2004,12,2004,CB042,58,71.5,,2.1554,M,y,15.3,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/12/2004,12,2004,CB043,73,90.1,,4.98,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CB044,58.8,75,,2.49,M,n,17.3,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CB045,62,76,,2.61,M,n,18.7,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CB046,61,76,,2.49,M,n,19.1,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CB047,62,72.6,,2.73,M,n,15,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/12/2004,12,2004,CB048,86.2,104.7,,7.86,M,n,25.2,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli 049,54.7,69.1,,2.04,M,y,18.6,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli0100,58.2,71.3,,2.33,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/11/2005,11,2005,CLi0105,61,75.8,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli050,60,73.9,,2.7,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli051,63,76.8,,3,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli052,59.1,72.5,,2.29,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli053,55.4,64.6,,1.8,M,y,14.5,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CLi054,61,76.5,,2.8,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CLi055,57.8,72.5,,2.57,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CLi056,59,72.8,,2.63,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli057,63.3,79.6,,3.19,M,n,18.6,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli058,62.9,77.4,,2.89,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/08/2005,8,2005,Cli059,59.7,75,,2.65,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/08/2005,8,2005,Cli060,68,79.8,,3.9,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/12/2004,12,2004,Cli061,74.1,90.8,,4.55,M,n,25.1,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli062,61,74.8,,2.01,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli063,62.8,77.6,,2.226,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,8/08/2005,8,2005,Cli064,67.6,83.5,,3.6271,M,n,19.6,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/12/2004,12,2004,CLi065,69.8,84.1,,4.018,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli066,55.3,68.1,,1.38,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli067,62.9,76.1,,2.2,M,n,21.6,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,6/09/2005,9,2005,CLi068,64.1,80.1,,2.148,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,Cli069,57.2,72.3,,2.09,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/09/2005,9,2005,Cli070,70.7,86.7,,3.98,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,23/09/2005,9,2005,CLi071,72,87.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,26/09/2005,9,2005,Cli072,70.3,87.8,,2.871,M,n,23,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,26/09/2005,9,2005,Cli073,68.9,,,3.365,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/10/2005,10,2005,Cli074,64.5,81.5,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/10/2005,10,2005,CLi075,66,81,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/10/2005,10,2005,Cli076,85,103.3,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/10/2005,10,2005,Cli077,70,86,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/10/2005,10,2005,Cli078,83.1,104,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/10/2005,10,2005,Cli079,88.2,111.1,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,28/10/2005,10,2005,Cli080,71.3,88.8,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,28/10/2005,10,2005,Cli081,74.5,88.5,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,28/10/2005,10,2005,Cli082,71.5,87.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli083,87,107,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,CLi084,74.5,88.6,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli085,76.5,98,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli086,76,93,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli087,66.5,83,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli088,86,108.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli089,79,98,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli090,66.6,81.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli091,71,84.6,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli092,95,113.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli093,74,91.2,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli094,66,81.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli095,74,91.2,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli096,92.6,111.2,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli097,63,77.6,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli098,95,109,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,10/11/2005,11,2005,Cli099,58.6,78.5,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/11/2005,11,2005,Cli101,63,74.5,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/11/2005,11,2005,CLi103,77.5,94.3,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/11/2005,11,2005,CLi104,53.5,71.5,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,7/12/2005,12,2005,Cli106,61.2,76,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,7/12/2005,12,2005,CLi107,59.2,73.3,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi108,63.8,77.5,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,Cli109,60.2,73.8,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi110,87,101.2,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/11/2005,11,2005,Cli1102,75,93,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi111,87,101.2,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi112,61.8,79,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi113,60.5,73.5,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi114,60.3,77.1,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi115,59.8,75,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi116,62,79,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi117,63.5,78,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/12/2005,12,2005,CLi118,63.8,78.5,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,14/02/2006,2,2006,CLi119,59.3,74.4,,2.449,M,n,18,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/12/2004,12,2004,Cli120,85,106.8,,7.62,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,16/12/2004,12,2004,Cli121,58.1,73.7,,4.265,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,16/12/2004,12,2004,CLi122,67.4,84.8,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,9/12/2004,12,2004,CLi123,69.4,85.9,,2.16,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CLi124,64.7,81.8,,2.94,M,n,20.7,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,20/01/2005,1,2005,CLi125,58.8,74.2,,2.07,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CLi126,59.5,75.5,,1.78,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,24/01/2005,1,2005,CLi127,59.1,73.8,,2.18,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,7/04/2006,4,2006,CLi128,80,97.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,20/04/2006,4,2006,Cli129,86.5,106.5,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/10/2006,10,2006,CLi130,101,127,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/10/2006,10,2006,CLi131,90.5,112,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,2/10/2006,10,2006,CLi132,70.5,91,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,13/11/2006,11,2006,CLi133,100,127,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,13/11/2006,11,2006,CLi134,92,116,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,13/11/2006,11,2006,CLi135,74.5,94.5,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,8/11/2006,11,2006,CLi136,60.5,74.4,,2.729,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,22/11/2006,11,2006,CLi137,76,94.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,12/01/2007,1,2007,CLi138,60.5,73.5,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,Cli139,59.1,71.3,,,F,p,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi140,61.5,74.7,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi141,59,72,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi142,60,73,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi143,65.5,76,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi144,57.5,73.6,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi145,62,78.5,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi146,58.5,73.1,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi147,65,80.5,,,M,p,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi148,65,80.1,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi149,59,77.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi150,61.5,81.5,,,M,n,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi151,58,69,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi152,61,73.5,,,F,y,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi153,64,78,,,M,p,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi154,65,79,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi155,65,79.5,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi156,63.5,77.5,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi157,66.5,81.5,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD2,BTP,18/01/2007,1,2007,CLi158,61,76,,,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,,,,,,,,
